PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg4,f,1960-1969,0,0.01930,0.01897,0.11,100000,1897,98306,7489294,74.89
Reg4,f,1960-1969,1,0.00140,0.00140,0.5,98103,138,98034,7390988,75.34
Reg4,f,1960-1969,2,0.00085,0.00085,0.5,97965,83,97923,7292954,74.44
Reg4,f,1960-1969,3,0.00065,0.00065,0.5,97882,63,97850,7195031,73.51
Reg4,f,1960-1969,4,0.00056,0.00056,0.5,97819,55,97791,7097180,72.55
Reg4,f,1960-1969,5,0.00048,0.00048,0.5,97764,47,97741,6999389,71.59
Reg4,f,1960-1969,6,0.00039,0.00039,0.5,97717,38,97698,6901648,70.63
Reg4,f,1960-1969,7,0.00035,0.00035,0.5,97679,34,97662,6803950,69.66
Reg4,f,1960-1969,8,0.00032,0.00032,0.5,97645,31,97630,6706288,68.68
Reg4,f,1960-1969,9,0.00027,0.00027,0.5,97614,26,97601,6608658,67.70
Reg4,f,1960-1969,10,0.00027,0.00027,0.5,97588,26,97575,6511058,66.72
Reg4,f,1960-1969,11,0.00028,0.00028,0.5,97561,27,97548,6413483,65.74
Reg4,f,1960-1969,12,0.00028,0.00028,0.5,97534,27,97520,6315935,64.76
Reg4,f,1960-1969,13,0.00032,0.00032,0.5,97507,31,97491,6218415,63.77
Reg4,f,1960-1969,14,0.00035,0.00035,0.5,97476,34,97459,6120923,62.79
Reg4,f,1960-1969,15,0.00043,0.00043,0.5,97442,42,97421,6023465,61.82
Reg4,f,1960-1969,16,0.00052,0.00052,0.5,97400,50,97375,5926043,60.84
Reg4,f,1960-1969,17,0.00061,0.00061,0.5,97350,59,97320,5828668,59.87
Reg4,f,1960-1969,18,0.00068,0.00068,0.5,97290,67,97257,5731348,58.91
Reg4,f,1960-1969,19,0.00073,0.00073,0.5,97224,71,97189,5634091,57.95
Reg4,f,1960-1969,20,0.00072,0.00072,0.5,97153,70,97118,5536903,56.99
Reg4,f,1960-1969,21,0.00075,0.00075,0.5,97083,73,97047,5439785,56.03
Reg4,f,1960-1969,22,0.00074,0.00074,0.5,97010,72,96974,5342738,55.07
Reg4,f,1960-1969,23,0.00076,0.00076,0.5,96938,73,96901,5245764,54.11
Reg4,f,1960-1969,24,0.00077,0.00077,0.5,96865,74,96827,5148863,53.16
Reg4,f,1960-1969,25,0.00083,0.00083,0.5,96790,80,96750,5052036,52.20
Reg4,f,1960-1969,26,0.00081,0.00081,0.5,96710,79,96671,4955285,51.24
Reg4,f,1960-1969,27,0.00086,0.00086,0.5,96632,83,96590,4858614,50.28
Reg4,f,1960-1969,28,0.00087,0.00087,0.5,96548,84,96507,4762024,49.32
Reg4,f,1960-1969,29,0.00093,0.00093,0.5,96465,90,96420,4665518,48.37
Reg4,f,1960-1969,30,0.00101,0.00101,0.5,96375,97,96326,4569098,47.41
Reg4,f,1960-1969,31,0.00106,0.00106,0.5,96278,102,96227,4472772,46.46
Reg4,f,1960-1969,32,0.00119,0.00119,0.5,96176,114,96119,4376545,45.51
Reg4,f,1960-1969,33,0.00125,0.00125,0.5,96062,120,96001,4280426,44.56
Reg4,f,1960-1969,34,0.00134,0.00134,0.5,95941,128,95877,4184425,43.61
Reg4,f,1960-1969,35,0.00145,0.00144,0.5,95813,138,95744,4088548,42.67
Reg4,f,1960-1969,36,0.00153,0.00153,0.5,95675,146,95601,3992804,41.73
Reg4,f,1960-1969,37,0.00169,0.00169,0.5,95528,162,95447,3897202,40.80
Reg4,f,1960-1969,38,0.00182,0.00182,0.5,95367,174,95280,3801755,39.86
