PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div6,m,1960-1964,0,0.03586,0.03479,0.14,100000,3479,97013,6556307,65.56
Div6,m,1960-1964,1-4,0.00137,0.00544,1.55,96521,525,384798,6459295,66.92
Div6,m,1960-1964,5-9,0.00059,0.00293,2.36,95996,281,479236,6074497,63.28
Div6,m,1960-1964,10-14,0.00065,0.00326,2.78,95715,312,477883,5595261,58.46
Div6,m,1960-1964,15-19,0.00154,0.00766,2.76,95403,731,475382,5117378,53.64
Div6,m,1960-1964,20-24,0.00208,0.01037,2.55,94672,982,470953,4641996,49.03
Div6,m,1960-1964,25-29,0.00228,0.01132,2.52,93691,1061,465820,4171043,44.52
Div6,m,1960-1964,30-34,0.00269,0.01339,2.64,92630,1240,460225,3705223,40.00
Div6,m,1960-1964,35-39,0.00370,0.01832,2.65,91390,1675,453007,3244998,35.51
Div6,m,1960-1964,40-44,0.00555,0.02739,2.67,89715,2457,442854,2791991,31.12
Div6,m,1960-1964,45-49,0.00849,0.04162,2.66,87258,3632,427794,2349137,26.92
Div6,m,1960-1964,50-54,0.01311,0.06358,2.64,83626,5317,405570,1921343,22.98
Div6,m,1960-1964,55-59,0.01918,0.09169,2.61,78309,7180,374385,1515773,19.36
Div6,m,1960-1964,60-64,0.02787,0.13075,2.63,71129,9300,333647,1141388,16.05
Div6,m,1960-1964,65-69,0.04101,0.18618,2.53,61829,11511,280704,807741,13.06
Div6,m,1960-1964,70-74,0.05897,0.25747,2.54,50318,12955,219683,527037,10.47
Div6,m,1960-1964,75-79,0.08166,0.33853,2.48,37362,12648,154885,307354,8.23
Div6,m,1960-1964,80-84,0.12799,0.48165,2.43,24714,11904,93002,152468,6.17
Div6,m,1960-1964,85-89,0.19241,0.62773,2.23,12811,8042,41795,59467,4.64
Div6,m,1960-1964,90-94,0.24872,0.72055,2.08,4769,3436,13816,17672,3.71
Div6,m,1960-1964,95-99,0.33130,0.82337,1.95,1333,1097,3312,3856,2.89
Div6,m,1960-1964,100-104,0.42396,0.89341,1.76,235,210,496,544,2.31
Div6,m,1960-1964,105-109,0.52243,0.93803,1.58,25,24,45,48,1.90
Div6,m,1960-1964,110+,0.60250,1.00000,1.66,2,2,3,3,1.66
Div6,m,1965-1969,0,0.03157,0.03073,0.13,100000,3073,97326,6534981,65.35
Div6,m,1965-1969,1-4,0.00123,0.00492,1.59,96927,477,386558,6437655,66.42
Div6,m,1965-1969,5-9,0.00061,0.00305,2.36,96451,294,481476,6051097,62.74
Div6,m,1965-1969,10-14,0.00063,0.00315,2.79,96156,302,480111,5569621,57.92
Div6,m,1965-1969,15-19,0.00183,0.00913,2.83,95854,875,477369,5089510,53.10
Div6,m,1965-1969,20-24,0.00234,0.01162,2.5,94979,1104,472134,4612140,48.56
Div6,m,1965-1969,25-29,0.00238,0.01184,2.54,93875,1112,466643,4140007,44.10
Div6,m,1965-1969,30-34,0.00272,0.01351,2.62,92763,1253,460830,3673364,39.60
Div6,m,1965-1969,35-39,0.00382,0.01894,2.64,91510,1733,453455,3212534,35.11
Div6,m,1965-1969,40-44,0.00590,0.02908,2.66,89776,2611,442776,2759078,30.73
Div6,m,1965-1969,45-49,0.00881,0.04314,2.64,87165,3760,426955,2316303,26.57
Div6,m,1965-1969,50-54,0.01364,0.06608,2.63,83405,5511,403987,1889348,22.65
Div6,m,1965-1969,55-59,0.01980,0.09453,2.62,77894,7364,371934,1485360,19.07
Div6,m,1965-1969,60-64,0.02849,0.13333,2.6,70530,9404,330083,1113427,15.79
Div6,m,1965-1969,65-69,0.04267,0.19311,2.54,61126,11804,276641,783343,12.82
Div6,m,1965-1969,70-74,0.06066,0.26406,2.55,49323,13024,214704,506702,10.27
Div6,m,1965-1969,75-79,0.08781,0.35873,2.45,36298,13021,148289,291998,8.04
Div6,m,1965-1969,80-84,0.12759,0.48022,2.43,23277,11178,87613,143709,6.17
Div6,m,1965-1969,85-89,0.19004,0.62483,2.26,12099,7560,39781,56096,4.64
Div6,m,1965-1969,90-94,0.25920,0.73859,2.09,4539,3353,12934,16315,3.59
Div6,m,1965-1969,95-99,0.33678,0.82885,1.94,1187,983,2920,3380,2.85
Div6,m,1965-1969,100-104,0.43254,0.89856,1.75,203,182,422,460,2.27
Div6,m,1965-1969,105-109,0.53380,0.94198,1.57,21,19,36,38,1.86
Div6,m,1965-1969,110+,0.61587,1.00000,1.62,1,1,2,2,1.62
Div6,m,1970-1974,0,0.02479,0.02426,0.11,100000,2426,97845,6589171,65.89
Div6,m,1970-1974,1-4,0.00101,0.00403,1.63,97574,393,389365,6491326,66.53
Div6,m,1970-1974,5-9,0.00056,0.00278,2.35,97181,270,485188,6101962,62.79
Div6,m,1970-1974,10-14,0.00064,0.00319,2.8,96911,310,483873,5616774,57.96
Div6,m,1970-1974,15-19,0.00183,0.00909,2.78,96601,878,481056,5132901,53.13
Div6,m,1970-1974,20-24,0.00246,0.01221,2.56,95723,1169,475760,4651844,48.60
Div6,m,1970-1974,25-29,0.00251,0.01245,2.52,94554,1178,469849,4176084,44.17
Div6,m,1970-1974,30-34,0.00278,0.01382,2.62,93377,1291,463807,3706234,39.69
Div6,m,1970-1974,35-39,0.00383,0.01897,2.67,92086,1747,456359,3242427,35.21
Div6,m,1970-1974,40-44,0.00568,0.02803,2.67,90339,2532,445804,2786068,30.84
Div6,m,1970-1974,45-49,0.00882,0.04322,2.66,87807,3795,430170,2340264,26.65
Div6,m,1970-1974,50-54,0.01334,0.06466,2.65,84011,5432,407312,1910095,22.74
Div6,m,1970-1974,55-59,0.01953,0.09330,2.62,78579,7331,375452,1502783,19.12
Div6,m,1970-1974,60-64,0.02972,0.13871,2.6,71248,9883,332492,1127330,15.82
Div6,m,1970-1974,65-69,0.04088,0.18575,2.54,61365,11398,278806,794838,12.95
Div6,m,1970-1974,70-74,0.06038,0.26296,2.55,49967,13139,217596,516032,10.33
Div6,m,1970-1974,75-79,0.08694,0.35673,2.49,36827,13137,151111,298437,8.10
Div6,m,1970-1974,80-84,0.12755,0.47984,2.42,23690,11367,89120,147325,6.22
Div6,m,1970-1974,85-89,0.18578,0.61561,2.26,12323,7586,40833,58205,4.72
Div6,m,1970-1974,90-94,0.25334,0.72969,2.1,4737,3456,13643,17372,3.67
Div6,m,1970-1974,95-99,0.32884,0.82100,1.95,1280,1051,3197,3729,2.91
Div6,m,1970-1974,100-104,0.42125,0.89181,1.77,229,204,485,532,2.32
Div6,m,1970-1974,105-109,0.51964,0.93706,1.59,25,23,45,47,1.91
Div6,m,1970-1974,110+,0.59973,1.00000,1.67,2,2,3,3,1.67
Div6,m,1975-1979,0,0.01881,0.01849,0.1,100000,1849,98327,6774538,67.75
Div6,m,1975-1979,1-4,0.00083,0.00331,1.63,98151,325,391833,6676211,68.02
Div6,m,1975-1979,5-9,0.00044,0.00221,2.34,97826,216,488554,6284378,64.24
Div6,m,1975-1979,10-14,0.00053,0.00265,2.8,97609,258,487478,5795824,59.38
Div6,m,1975-1979,15-19,0.00160,0.00798,2.86,97351,777,485090,5308346,54.53
Div6,m,1975-1979,20-24,0.00215,0.01068,2.49,96574,1032,480284,4823255,49.94
Div6,m,1975-1979,25-29,0.00219,0.01091,2.47,95542,1042,475074,4342971,45.46
Div6,m,1975-1979,30-34,0.00231,0.01149,2.58,94500,1086,469870,3867897,40.93
Div6,m,1975-1979,35-39,0.00324,0.01609,2.66,93414,1503,463556,3398027,36.38
Div6,m,1975-1979,40-44,0.00493,0.02436,2.67,91911,2239,454335,2934471,31.93
Div6,m,1975-1979,45-49,0.00757,0.03720,2.65,89672,3336,440519,2480136,27.66
Div6,m,1975-1979,50-54,0.01203,0.05851,2.65,86336,5052,419828,2039617,23.62
Div6,m,1975-1979,55-59,0.01816,0.08703,2.62,81285,7074,389583,1619789,19.93
Div6,m,1975-1979,60-64,0.02648,0.12452,2.61,74211,9241,348974,1230205,16.58
Div6,m,1975-1979,65-69,0.03815,0.17454,2.57,64970,11340,297257,881231,13.56
Div6,m,1975-1979,70-74,0.05483,0.24161,2.54,53630,12958,236329,583975,10.89
Div6,m,1975-1979,75-79,0.07850,0.32774,2.48,40672,13330,169815,347646,8.55
Div6,m,1975-1979,80-84,0.12042,0.45946,2.42,27342,12563,104326,177831,6.50
Div6,m,1975-1979,85-89,0.17446,0.59229,2.29,14780,8754,50177,73505,4.97
Div6,m,1975-1979,90-94,0.23680,0.70720,2.15,6026,4261,17996,23328,3.87
Div6,m,1975-1979,95-99,0.31539,0.80757,1.98,1764,1425,4518,5332,3.02
Div6,m,1975-1979,100-104,0.40695,0.88307,1.8,340,300,737,815,2.40
Div6,m,1975-1979,105-109,0.50554,0.93201,1.61,40,37,73,78,1.96
Div6,m,1975-1979,110+,0.58619,1.00000,1.71,3,3,5,5,1.71
Div6,m,1980-1984,0,0.01468,0.01448,0.08,100000,1448,98674,6914888,69.15
Div6,m,1980-1984,1-4,0.00070,0.00280,1.63,98552,276,393553,6816214,69.16
Div6,m,1980-1984,5-9,0.00036,0.00178,2.39,98276,175,490924,6422661,65.35
Div6,m,1980-1984,10-14,0.00043,0.00213,2.8,98101,209,490045,5931737,60.47
Div6,m,1980-1984,15-19,0.00137,0.00681,2.87,97892,666,488042,5441692,55.59
Div6,m,1980-1984,20-24,0.00196,0.00976,2.53,97225,949,483780,4953650,50.95
Div6,m,1980-1984,25-29,0.00200,0.00993,2.52,96277,956,479009,4469870,46.43
Div6,m,1980-1984,30-34,0.00212,0.01056,2.57,95320,1007,474158,3990861,41.87
Div6,m,1980-1984,35-39,0.00275,0.01367,2.66,94314,1289,468549,3516703,37.29
Div6,m,1980-1984,40-44,0.00411,0.02033,2.66,93024,1891,460704,3048154,32.77
Div6,m,1980-1984,45-49,0.00658,0.03239,2.69,91133,2951,448854,2587450,28.39
Div6,m,1980-1984,50-54,0.01065,0.05196,2.66,88181,4582,430173,2138596,24.25
Div6,m,1980-1984,55-59,0.01647,0.07925,2.64,83599,6625,402366,1708423,20.44
Div6,m,1980-1984,60-64,0.02478,0.11696,2.6,76974,9003,363253,1306057,16.97
Div6,m,1980-1984,65-69,0.03607,0.16593,2.59,67972,11279,312662,942804,13.87
Div6,m,1980-1984,70-74,0.05314,0.23507,2.55,56693,13327,250778,630142,11.11
Div6,m,1980-1984,75-79,0.07593,0.31839,2.47,43366,13807,181853,379364,8.75
Div6,m,1980-1984,80-84,0.11650,0.44830,2.43,29559,13251,113748,197511,6.68
Div6,m,1980-1984,85-89,0.16755,0.57711,2.3,16308,9411,56171,83762,5.14
Div6,m,1980-1984,90-94,0.22714,0.69278,2.19,6896,4778,21034,27592,4.00
Div6,m,1980-1984,95-99,0.30699,0.79866,2,2119,1692,5512,6558,3.09
Div6,m,1980-1984,100-104,0.39773,0.87705,1.81,427,374,941,1045,2.45
