PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div9,m,1960-1964,0,0.02651,0.02590,0.12,100000,2590,97711,6768152,67.68
Div9,m,1960-1964,1,0.00159,0.00159,0.5,97410,155,97332,6670441,68.48
Div9,m,1960-1964,2,0.00108,0.00107,0.5,97255,104,97203,6573109,67.59
Div9,m,1960-1964,3,0.00080,0.00080,0.5,97150,78,97111,6475906,66.66
Div9,m,1960-1964,4,0.00067,0.00067,0.5,97072,65,97040,6378795,65.71
Div9,m,1960-1964,5,0.00057,0.00057,0.5,97008,55,96980,6281755,64.76
Div9,m,1960-1964,6,0.00056,0.00056,0.5,96953,54,96926,6184774,63.79
Div9,m,1960-1964,7,0.00049,0.00049,0.5,96899,47,96875,6087848,62.83
Div9,m,1960-1964,8,0.00044,0.00044,0.5,96852,43,96830,5990973,61.86
Div9,m,1960-1964,9,0.00041,0.00041,0.5,96809,40,96789,5894143,60.88
Div9,m,1960-1964,10,0.00039,0.00039,0.5,96769,38,96750,5797354,59.91
Div9,m,1960-1964,11,0.00041,0.00041,0.5,96731,39,96712,5700603,58.93
Div9,m,1960-1964,12,0.00043,0.00043,0.5,96692,41,96671,5603892,57.96
Div9,m,1960-1964,13,0.00053,0.00053,0.5,96651,51,96625,5507220,56.98
Div9,m,1960-1964,14,0.00055,0.00055,0.5,96600,53,96573,5410595,56.01
Div9,m,1960-1964,15,0.00072,0.00072,0.5,96547,70,96512,5314021,55.04
Div9,m,1960-1964,16,0.00102,0.00102,0.5,96477,98,96428,5217510,54.08
Div9,m,1960-1964,17,0.00122,0.00122,0.5,96379,118,96320,5121082,53.13
Div9,m,1960-1964,18,0.00146,0.00146,0.5,96261,140,96191,5024762,52.20
Div9,m,1960-1964,19,0.00167,0.00167,0.5,96121,161,96041,4928571,51.27
Div9,m,1960-1964,20,0.00168,0.00168,0.5,95960,161,95880,4832530,50.36
Div9,m,1960-1964,21,0.00186,0.00186,0.5,95799,178,95710,4736651,49.44
Div9,m,1960-1964,22,0.00173,0.00173,0.5,95621,165,95539,4640941,48.53
Div9,m,1960-1964,23,0.00178,0.00178,0.5,95456,170,95371,4545402,47.62
Div9,m,1960-1964,24,0.00160,0.00160,0.5,95286,152,95210,4450031,46.70
Div9,m,1960-1964,25,0.00158,0.00158,0.5,95134,151,95059,4354821,45.78
Div9,m,1960-1964,26,0.00163,0.00163,0.5,94983,154,94906,4259762,44.85
Div9,m,1960-1964,27,0.00162,0.00162,0.5,94829,153,94753,4164856,43.92
Div9,m,1960-1964,28,0.00170,0.00169,0.5,94676,160,94596,4070103,42.99
Div9,m,1960-1964,29,0.00169,0.00168,0.5,94516,159,94436,3975507,42.06
Div9,m,1960-1964,30,0.00168,0.00168,0.5,94356,158,94277,3881072,41.13
Div9,m,1960-1964,31,0.00181,0.00180,0.5,94198,170,94113,3786794,40.20
Div9,m,1960-1964,32,0.00194,0.00194,0.5,94028,183,93937,3692681,39.27
Div9,m,1960-1964,33,0.00205,0.00205,0.5,93845,192,93749,3598745,38.35
Div9,m,1960-1964,34,0.00205,0.00205,0.5,93653,192,93557,3504995,37.43
Div9,m,1960-1964,35,0.00222,0.00222,0.5,93461,207,93358,3411438,36.50
Div9,m,1960-1964,36,0.00247,0.00247,0.5,93254,230,93139,3318080,35.58
Div9,m,1960-1964,37,0.00265,0.00265,0.5,93024,247,92900,3224942,34.67
Div9,m,1960-1964,38,0.00283,0.00283,0.5,92777,263,92646,3132041,33.76
Div9,m,1960-1964,39,0.00328,0.00327,0.5,92515,303,92363,3039395,32.85
Div9,m,1960-1964,40,0.00345,0.00344,0.5,92212,317,92053,2947032,31.96
Div9,m,1960-1964,41,0.00368,0.00368,0.5,91895,338,91726,2854979,31.07
Div9,m,1960-1964,42,0.00417,0.00416,0.5,91557,381,91366,2763253,30.18
Div9,m,1960-1964,43,0.00459,0.00458,0.5,91176,417,90968,2671887,29.30
Div9,m,1960-1964,44,0.00528,0.00526,0.5,90759,478,90520,2580919,28.44
Div9,m,1960-1964,45,0.00577,0.00576,0.5,90281,520,90021,2490399,27.58
Div9,m,1960-1964,46,0.00637,0.00635,0.5,89762,570,89477,2400377,26.74
Div9,m,1960-1964,47,0.00675,0.00672,0.5,89192,600,88892,2310901,25.91
Div9,m,1960-1964,48,0.00758,0.00755,0.5,88592,669,88257,2222009,25.08
Div9,m,1960-1964,49,0.00854,0.00851,0.5,87923,748,87549,2133752,24.27
Div9,m,1960-1964,50,0.00924,0.00920,0.5,87175,802,86774,2046203,23.47
Div9,m,1960-1964,51,0.01048,0.01042,0.5,86373,900,85923,1959429,22.69
Div9,m,1960-1964,52,0.01138,0.01132,0.5,85473,968,84989,1873505,21.92
Div9,m,1960-1964,53,0.01243,0.01235,0.5,84506,1044,83984,1788516,21.16
Div9,m,1960-1964,54,0.01379,0.01369,0.5,83462,1143,82890,1704532,20.42
Div9,m,1960-1964,55,0.01484,0.01473,0.5,82319,1212,81713,1621642,19.70
Div9,m,1960-1964,56,0.01616,0.01603,0.5,81107,1301,80456,1539929,18.99
Div9,m,1960-1964,57,0.01797,0.01781,0.5,79806,1421,79096,1459473,18.29
Div9,m,1960-1964,58,0.01935,0.01917,0.5,78385,1502,77634,1380377,17.61
Div9,m,1960-1964,59,0.02060,0.02039,0.5,76883,1568,76099,1302744,16.94
Div9,m,1960-1964,60,0.02231,0.02206,0.5,75315,1662,74484,1226645,16.29
Div9,m,1960-1964,61,0.02383,0.02355,0.5,73653,1734,72786,1152161,15.64
Div9,m,1960-1964,62,0.02673,0.02638,0.5,71919,1897,70970,1079375,15.01
Div9,m,1960-1964,63,0.02865,0.02825,0.5,70022,1978,69033,1008405,14.40
Div9,m,1960-1964,64,0.03158,0.03109,0.5,68044,2115,66986,939372,13.81
Div9,m,1960-1964,65,0.03515,0.03454,0.5,65928,2277,64790,872386,13.23
Div9,m,1960-1964,66,0.03701,0.03634,0.5,63651,2313,62495,807597,12.69
Div9,m,1960-1964,67,0.04001,0.03922,0.5,61338,2406,60135,745102,12.15
Div9,m,1960-1964,68,0.04232,0.04144,0.5,58933,2442,57711,684967,11.62
Div9,m,1960-1964,69,0.04512,0.04413,0.5,56490,2493,55244,627255,11.10
