PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div1,f,1960-1969,0,0.01830,0.01800,0.1,100000,1800,98387,7461504,74.62
Div1,f,1960-1969,1-4,0.00068,0.00272,1.62,98200,267,392164,7363117,74.98
Div1,f,1960-1969,5-9,0.00032,0.00159,2.25,97933,156,489236,6970953,71.18
Div1,f,1960-1969,10-14,0.00025,0.00126,2.57,97777,123,488587,6481717,66.29
Div1,f,1960-1969,15-19,0.00041,0.00207,2.65,97654,202,487796,5993130,61.37
Div1,f,1960-1969,20-24,0.00051,0.00256,2.58,97452,250,486657,5505335,56.49
Div1,f,1960-1969,25-29,0.00067,0.00335,2.58,97202,326,485224,5018678,51.63
Div1,f,1960-1969,30-34,0.00095,0.00476,2.6,96877,461,483277,4533454,46.80
Div1,f,1960-1969,35-39,0.00148,0.00738,2.7,96415,712,480441,4050177,42.01
Div1,f,1960-1969,40-44,0.00232,0.01152,2.69,95704,1102,475975,3569736,37.30
Div1,f,1960-1969,45-49,0.00378,0.01873,2.68,94601,1772,468893,3093761,32.70
Div1,f,1960-1969,50-54,0.00585,0.02884,2.65,92830,2678,457857,2624868,28.28
Div1,f,1960-1969,55-59,0.00871,0.04267,2.65,90152,3847,441734,2167011,24.04
Div1,f,1960-1969,60-64,0.01342,0.06508,2.67,86305,5617,418436,1725277,19.99
Div1,f,1960-1969,65-69,0.02176,0.10349,2.64,80689,8351,383708,1306842,16.20
Div1,f,1960-1969,70-74,0.03625,0.16693,2.63,72338,12075,333117,923134,12.76
Div1,f,1960-1969,75-79,0.05861,0.25657,2.57,60262,15461,263802,590016,9.79
Div1,f,1960-1969,80-84,0.09553,0.38607,2.52,44801,17296,181049,326214,7.28
Div1,f,1960-1969,85-89,0.15451,0.54900,2.36,27505,15100,97731,145166,5.28
Div1,f,1960-1969,90-94,0.23489,0.70707,2.19,12404,8771,37340,47435,3.82
Div1,f,1960-1969,95-99,0.34361,0.83863,1.95,3634,3047,8869,10095,2.78
Div1,f,1960-1969,100-104,0.46972,0.91992,1.69,586,539,1148,1226,2.09
Div1,f,1960-1969,105-109,0.60053,0.96141,1.46,47,45,75,78,1.66
Div1,f,1960-1969,110+,0.70295,1.00000,1.42,2,2,3,3,1.42
Div1,f,1970-1979,0,0.01227,0.01213,0.09,100000,1213,98893,7706000,77.06
Div1,f,1970-1979,1-4,0.00049,0.00196,1.64,98787,194,394691,7607108,77.01
Div1,f,1970-1979,5-9,0.00025,0.00127,2.27,98593,125,492624,7212417,73.15
Div1,f,1970-1979,10-14,0.00022,0.00112,2.7,98468,111,492086,6719793,68.24
Div1,f,1970-1979,15-19,0.00045,0.00227,2.68,98357,223,491269,6227707,63.32
Div1,f,1970-1979,20-24,0.00050,0.00249,2.5,98134,244,490061,5736437,58.45
Div1,f,1970-1979,25-29,0.00058,0.00289,2.59,97890,283,488768,5246376,53.59
Div1,f,1970-1979,30-34,0.00077,0.00385,2.71,97607,376,487171,4757609,48.74
Div1,f,1970-1979,35-39,0.00120,0.00597,2.7,97231,581,484817,4270437,43.92
Div1,f,1970-1979,40-44,0.00203,0.01011,2.73,96650,977,481035,3785620,39.17
Div1,f,1970-1979,45-49,0.00339,0.01681,2.68,95674,1609,474629,3304585,34.54
Div1,f,1970-1979,50-54,0.00500,0.02471,2.66,94065,2324,464881,2829956,30.09
Div1,f,1970-1979,55-59,0.00762,0.03744,2.65,91741,3435,450637,2365075,25.78
Div1,f,1970-1979,60-64,0.01169,0.05690,2.64,88306,5025,429672,1914437,21.68
Div1,f,1970-1979,65-69,0.01782,0.08551,2.63,83281,7121,399544,1484765,17.83
Div1,f,1970-1979,70-74,0.02862,0.13407,2.65,76160,10211,356752,1085221,14.25
Div1,f,1970-1979,75-79,0.04749,0.21323,2.61,65949,14062,296100,728469,11.05
Div1,f,1970-1979,80-84,0.07654,0.32239,2.56,51887,16728,218541,432369,8.33
Div1,f,1970-1979,85-89,0.12607,0.47623,2.43,35159,16744,132809,213828,6.08
Div1,f,1970-1979,90-94,0.19659,0.64056,2.28,18415,11796,60004,81019,4.40
Div1,f,1970-1979,95-99,0.29440,0.78849,2.06,6619,5219,17728,21015,3.17
Div1,f,1970-1979,100-104,0.41446,0.89112,1.8,1400,1248,3010,3287,2.35
Div1,f,1970-1979,105-109,0.54590,0.94769,1.56,152,144,265,277,1.82
Div1,f,1970-1979,110+,0.65263,1.00000,1.53,8,8,12,12,1.53
Div1,f,1980-1989,0,0.00822,0.00816,0.08,100000,816,99246,7894458,78.94
Div1,f,1980-1989,1-4,0.00035,0.00139,1.6,99184,138,396408,7795212,78.59
Div1,f,1980-1989,5-9,0.00017,0.00084,2.35,99047,83,495013,7398805,74.70
Div1,f,1980-1989,10-14,0.00017,0.00087,2.65,98964,86,494615,6903791,69.76
Div1,f,1980-1989,15-19,0.00037,0.00182,2.64,98877,180,493960,6409176,64.82
