PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div1,f,1960-1964,0,0.01897,0.01865,0.11,100000,1865,98333,7439805,74.40
Div1,f,1960-1964,1-4,0.00070,0.00278,1.6,98135,273,391883,7341472,74.81
Div1,f,1960-1964,5-9,0.00034,0.00167,2.19,97861,164,488847,6949589,71.01
Div1,f,1960-1964,10-14,0.00025,0.00127,2.53,97698,124,488182,6460742,66.13
Div1,f,1960-1964,15-19,0.00039,0.00197,2.67,97574,192,487421,5972560,61.21
Div1,f,1960-1964,20-24,0.00050,0.00248,2.61,97382,242,486331,5485139,56.33
Div1,f,1960-1964,25-29,0.00068,0.00340,2.6,97140,331,484906,4998808,51.46
Div1,f,1960-1964,30-34,0.00093,0.00465,2.58,96809,451,482953,4513902,46.63
Div1,f,1960-1964,35-39,0.00149,0.00743,2.71,96358,716,480151,4030949,41.83
Div1,f,1960-1964,40-44,0.00230,0.01144,2.68,95643,1094,475675,3550798,37.13
Div1,f,1960-1964,45-49,0.00378,0.01872,2.69,94549,1770,468663,3075123,32.52
Div1,f,1960-1964,50-54,0.00582,0.02870,2.64,92779,2663,457619,2606460,28.09
Div1,f,1960-1964,55-59,0.00868,0.04255,2.66,90116,3834,441594,2148841,23.85
Div1,f,1960-1964,60-64,0.01365,0.06618,2.69,86282,5710,418211,1707247,19.79
Div1,f,1960-1964,65-69,0.02255,0.10700,2.62,80572,8621,382337,1289036,16.00
Div1,f,1960-1964,70-74,0.03730,0.17129,2.62,71951,12325,330408,906699,12.60
Div1,f,1960-1964,75-79,0.05988,0.26145,2.58,59626,15589,260332,576290,9.67
Div1,f,1960-1964,80-84,0.09812,0.39436,2.51,44036,17366,176995,315959,7.17
Div1,f,1960-1964,85-89,0.15753,0.55650,2.36,26670,14842,94216,138963,5.21
Div1,f,1960-1964,90-94,0.23804,0.71187,2.18,11828,8420,35373,44747,3.78
Div1,f,1960-1964,95-99,0.34758,0.84204,1.94,3408,2870,8256,9374,2.75
Div1,f,1960-1964,100-104,0.47333,0.92145,1.69,538,496,1048,1118,2.08
Div1,f,1960-1964,105-109,0.60327,0.96196,1.46,42,41,67,70,1.65
Div1,f,1960-1964,110+,0.70484,1.00000,1.42,2,2,2,2,1.42
Div1,f,1965-1969,0,0.01753,0.01726,0.1,100000,1726,98450,7483172,74.83
Div1,f,1965-1969,1-4,0.00066,0.00264,1.64,98274,259,392485,7384722,75.14
Div1,f,1965-1969,5-9,0.00030,0.00151,2.31,98015,148,489675,6992237,71.34
Div1,f,1965-1969,10-14,0.00025,0.00125,2.6,97866,122,489040,6502562,66.44
Div1,f,1965-1969,15-19,0.00043,0.00215,2.63,97744,210,488223,6013522,61.52
Div1,f,1965-1969,20-24,0.00053,0.00263,2.56,97534,256,487046,5525299,56.65
Div1,f,1965-1969,25-29,0.00066,0.00330,2.56,97278,321,485607,5038253,51.79
