PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div2,m,1960-1969,0,0.02628,0.02568,0.12,100000,2568,97729,6674631,66.75
Div2,m,1960-1969,1-4,0.00091,0.00362,1.68,97432,353,388909,6576903,67.50
Div2,m,1960-1969,5-9,0.00048,0.00241,2.31,97079,234,484767,6187994,63.74
Div2,m,1960-1969,10-14,0.00045,0.00223,2.71,96845,216,483732,5703227,58.89
Div2,m,1960-1969,15-19,0.00120,0.00597,2.93,96629,577,481955,5219495,54.02
Div2,m,1960-1969,20-24,0.00168,0.00837,2.48,96053,804,478243,4737539,49.32
Div2,m,1960-1969,25-29,0.00168,0.00835,2.52,95249,795,474271,4259297,44.72
Div2,m,1960-1969,30-34,0.00195,0.00972,2.6,94454,919,470066,3785026,40.07
Div2,m,1960-1969,35-39,0.00287,0.01426,2.67,93536,1334,464564,3314960,35.44
Div2,m,1960-1969,40-44,0.00455,0.02251,2.67,92202,2075,456168,2850395,30.91
Div2,m,1960-1969,45-49,0.00743,0.03653,2.68,90126,3292,442988,2394227,26.57
Div2,m,1960-1969,50-54,0.01234,0.05995,2.67,86834,5206,422014,1951239,22.47
Div2,m,1960-1969,55-59,0.01930,0.09231,2.64,81628,7535,390341,1529225,18.73
Div2,m,1960-1969,60-64,0.02970,0.13861,2.6,74093,10270,345824,1138884,15.37
Div2,m,1960-1969,65-69,0.04405,0.19881,2.55,63823,12689,288039,793060,12.43
Div2,m,1960-1969,70-74,0.06433,0.27751,2.53,51135,14190,220575,505021,9.88
Div2,m,1960-1969,75-79,0.09212,0.37274,2.44,36944,13771,149495,284446,7.70
Div2,m,1960-1969,80-84,0.13814,0.50741,2.39,23174,11759,85119,134951,5.82
Div2,m,1960-1969,85-89,0.20170,0.64698,2.23,11415,7385,36615,49832,4.37
Div2,m,1960-1969,90-94,0.28610,0.77545,2.05,4030,3125,10922,13217,3.28
Div2,m,1960-1969,95-99,0.38214,0.86743,1.85,905,785,2054,2295,2.54
Div2,m,1960-1969,100-104,0.49161,0.92754,1.64,120,111,226,241,2.01
Div2,m,1960-1969,105-109,0.60238,0.96085,1.46,9,8,14,14,1.65
Div2,m,1960-1969,110+,0.68939,1.00000,1.45,0,0,0,0,1.45
