PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,m,1960-1964,0,0.02653,0.02592,0.12,100000,2592,97709,6754102,67.54
Reg2,m,1960-1964,1,0.00152,0.00152,0.5,97408,148,97334,6656393,68.34
Reg2,m,1960-1964,2,0.00100,0.00100,0.5,97260,97,97211,6559060,67.44
Reg2,m,1960-1964,3,0.00077,0.00077,0.5,97163,75,97125,6461848,66.51
Reg2,m,1960-1964,4,0.00066,0.00066,0.5,97088,64,97055,6364723,65.56
Reg2,m,1960-1964,5,0.00059,0.00059,0.5,97023,57,96995,6267668,64.60
Reg2,m,1960-1964,6,0.00053,0.00053,0.5,96966,51,96941,6170673,63.64
Reg2,m,1960-1964,7,0.00051,0.00051,0.5,96915,49,96891,6073732,62.67
Reg2,m,1960-1964,8,0.00046,0.00046,0.5,96866,44,96844,5976842,61.70
Reg2,m,1960-1964,9,0.00044,0.00044,0.5,96822,43,96801,5879998,60.73
Reg2,m,1960-1964,10,0.00043,0.00043,0.5,96779,42,96758,5783197,59.76
Reg2,m,1960-1964,11,0.00046,0.00046,0.5,96737,45,96715,5686439,58.78
Reg2,m,1960-1964,12,0.00049,0.00049,0.5,96692,47,96669,5589724,57.81
Reg2,m,1960-1964,13,0.00056,0.00056,0.5,96645,54,96618,5493055,56.84
Reg2,m,1960-1964,14,0.00067,0.00067,0.5,96591,65,96559,5396437,55.87
Reg2,m,1960-1964,15,0.00084,0.00084,0.5,96527,81,96486,5299878,54.91
Reg2,m,1960-1964,16,0.00108,0.00108,0.5,96445,105,96393,5203392,53.95
Reg2,m,1960-1964,17,0.00133,0.00133,0.5,96341,128,96276,5106999,53.01
Reg2,m,1960-1964,18,0.00149,0.00149,0.5,96212,143,96141,5010723,52.08
Reg2,m,1960-1964,19,0.00158,0.00158,0.5,96069,152,95993,4914582,51.16
Reg2,m,1960-1964,20,0.00172,0.00172,0.5,95917,165,95835,4818589,50.24
Reg2,m,1960-1964,21,0.00186,0.00185,0.5,95753,178,95664,4722754,49.32
Reg2,m,1960-1964,22,0.00173,0.00173,0.5,95575,165,95493,4627091,48.41
Reg2,m,1960-1964,23,0.00173,0.00173,0.5,95410,165,95328,4531598,47.50
Reg2,m,1960-1964,24,0.00165,0.00165,0.5,95245,157,95167,4436270,46.58
Reg2,m,1960-1964,25,0.00160,0.00160,0.5,95088,152,95012,4341104,45.65
Reg2,m,1960-1964,26,0.00155,0.00155,0.5,94936,147,94862,4246091,44.73
Reg2,m,1960-1964,27,0.00152,0.00151,0.5,94789,144,94717,4151229,43.79
Reg2,m,1960-1964,28,0.00158,0.00157,0.5,94645,149,94571,4056512,42.86
Reg2,m,1960-1964,29,0.00155,0.00155,0.5,94496,147,94423,3961941,41.93
Reg2,m,1960-1964,30,0.00167,0.00166,0.5,94350,157,94271,3867518,40.99
Reg2,m,1960-1964,31,0.00169,0.00169,0.5,94193,159,94113,3773247,40.06
Reg2,m,1960-1964,32,0.00179,0.00179,0.5,94033,168,93949,3679134,39.13
Reg2,m,1960-1964,33,0.00192,0.00192,0.5,93865,180,93775,3585184,38.20
Reg2,m,1960-1964,34,0.00201,0.00201,0.5,93685,188,93591,3491410,37.27
Reg2,m,1960-1964,35,0.00219,0.00218,0.5,93497,204,93395,3397819,36.34
Reg2,m,1960-1964,36,0.00235,0.00235,0.5,93292,219,93183,3304424,35.42
Reg2,m,1960-1964,37,0.00258,0.00258,0.5,93073,240,92953,3211242,34.50
Reg2,m,1960-1964,38,0.00282,0.00281,0.5,92833,261,92702,3118288,33.59
Reg2,m,1960-1964,39,0.00310,0.00309,0.5,92572,286,92429,3025586,32.68
Reg2,m,1960-1964,40,0.00342,0.00341,0.5,92286,315,92128,2933157,31.78
Reg2,m,1960-1964,41,0.00368,0.00367,0.5,91971,337,91802,2841029,30.89
Reg2,m,1960-1964,42,0.00418,0.00417,0.5,91633,382,91442,2749227,30.00
Reg2,m,1960-1964,43,0.00446,0.00445,0.5,91251,406,91048,2657785,29.13
Reg2,m,1960-1964,44,0.00501,0.00500,0.5,90845,454,90618,2566737,28.25
Reg2,m,1960-1964,45,0.00558,0.00556,0.5,90391,503,90139,2476119,27.39
Reg2,m,1960-1964,46,0.00609,0.00607,0.5,89888,546,89615,2385980,26.54
Reg2,m,1960-1964,47,0.00681,0.00679,0.5,89342,606,89039,2296364,25.70
Reg2,m,1960-1964,48,0.00758,0.00755,0.5,88736,670,88401,2207325,24.88
Reg2,m,1960-1964,49,0.00830,0.00827,0.5,88066,728,87702,2118924,24.06
Reg2,m,1960-1964,50,0.00957,0.00952,0.5,87338,832,86922,2031223,23.26
Reg2,m,1960-1964,51,0.01038,0.01033,0.5,86506,894,86059,1944301,22.48
Reg2,m,1960-1964,52,0.01152,0.01145,0.5,85612,980,85122,1858242,21.71
Reg2,m,1960-1964,53,0.01244,0.01237,0.5,84632,1047,84108,1773121,20.95
Reg2,m,1960-1964,54,0.01382,0.01372,0.5,83585,1147,83012,1689012,20.21
Reg2,m,1960-1964,55,0.01482,0.01471,0.5,82438,1213,81832,1606001,19.48
Reg2,m,1960-1964,56,0.01617,0.01604,0.5,81225,1303,80574,1524169,18.76
Reg2,m,1960-1964,57,0.01783,0.01767,0.5,79923,1413,79216,1443595,18.06
Reg2,m,1960-1964,58,0.01907,0.01889,0.5,78510,1483,77768,1364379,17.38
Reg2,m,1960-1964,59,0.02101,0.02080,0.5,77027,1602,76226,1286610,16.70
Reg2,m,1960-1964,60,0.02267,0.02241,0.5,75425,1691,74580,1210384,16.05
Reg2,m,1960-1964,61,0.02434,0.02405,0.5,73734,1773,72848,1135805,15.40
Reg2,m,1960-1964,62,0.02684,0.02648,0.5,71961,1906,71008,1062957,14.77
Reg2,m,1960-1964,63,0.02863,0.02822,0.5,70055,1977,69067,991949,14.16
Reg2,m,1960-1964,64,0.03095,0.03048,0.5,68078,2075,67041,922882,13.56
Reg2,m,1960-1964,65,0.03509,0.03448,0.5,66003,2276,64865,855841,12.97
Reg2,m,1960-1964,66,0.03641,0.03576,0.5,63727,2279,62588,790976,12.41
