PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,b,1960-1964,0,0.02346,0.02298,0.11,100000,2298,97963,7069274,70.69
Reg2,b,1960-1964,1-4,0.00090,0.00358,1.62,97702,350,389974,6971311,71.35
Reg2,b,1960-1964,5-9,0.00043,0.00215,2.31,97352,209,486197,6581337,67.60
Reg2,b,1960-1964,10-14,0.00041,0.00207,2.69,97143,201,485250,6095140,62.74
Reg2,b,1960-1964,15-19,0.00090,0.00447,2.76,96942,434,483741,5609890,57.87
Reg2,b,1960-1964,20-24,0.00117,0.00585,2.49,96508,564,481123,5126149,53.12
Reg2,b,1960-1964,25-29,0.00116,0.00580,2.53,95944,557,478344,4645026,48.41
Reg2,b,1960-1964,30-34,0.00145,0.00723,2.62,95388,690,475298,4166681,43.68
Reg2,b,1960-1964,35-39,0.00213,0.01060,2.67,94698,1004,471148,3691384,38.98
Reg2,b,1960-1964,40-44,0.00332,0.01648,2.68,93694,1544,464882,3220235,34.37
Reg2,b,1960-1964,45-49,0.00536,0.02647,2.68,92150,2440,455097,2755353,29.90
Reg2,b,1960-1964,50-54,0.00872,0.04271,2.66,89711,3832,439570,2300256,25.64
Reg2,b,1960-1964,55-59,0.01317,0.06385,2.64,85879,5484,416477,1860687,21.67
Reg2,b,1960-1964,60-64,0.01986,0.09482,2.62,80396,7623,383860,1444210,17.96
Reg2,b,1960-1964,65-69,0.03016,0.14061,2.6,72772,10233,339252,1060350,14.57
Reg2,b,1960-1964,70-74,0.04625,0.20801,2.58,62540,13009,281281,721097,11.53
Reg2,b,1960-1964,75-79,0.07037,0.29969,2.53,49531,14844,210955,439816,8.88
Reg2,b,1960-1964,80-84,0.11233,0.43734,2.47,34687,15170,135050,228862,6.60
Reg2,b,1960-1964,85-89,0.17605,0.59760,2.31,19517,11663,66252,93812,4.81
Reg2,b,1960-1964,90-94,0.26148,0.74588,2.12,7854,5858,22403,27560,3.51
Reg2,b,1960-1964,95-99,0.37298,0.86252,1.88,1996,1721,4615,5157,2.58
Reg2,b,1960-1964,100-104,0.49909,0.93185,1.64,274,256,512,542,1.98
Reg2,b,1960-1964,105-109,0.62673,0.96660,1.42,19,18,29,30,1.59
Reg2,b,1960-1964,110+,0.72522,1.00000,1.38,1,1,1,1,1.38
Reg2,b,1965-1969,0,0.02173,0.02131,0.11,100000,2131,98100,7074615,70.75
Reg2,b,1965-1969,1-4,0.00084,0.00334,1.65,97869,327,390707,6976515,71.28
Reg2,b,1965-1969,5-9,0.00042,0.00210,2.31,97541,205,487156,6585808,67.52
Reg2,b,1965-1969,10-14,0.00040,0.00200,2.71,97337,194,486238,6098653,62.66
Reg2,b,1965-1969,15-19,0.00107,0.00533,2.86,97142,518,484604,5612414,57.78
Reg2,b,1965-1969,20-24,0.00130,0.00649,2.49,96625,627,481548,5127811,53.07
Reg2,b,1965-1969,25-29,0.00129,0.00643,2.52,95998,618,478459,4646263,48.40
Reg2,b,1965-1969,30-34,0.00156,0.00777,2.61,95380,741,475129,4167804,43.70
Reg2,b,1965-1969,35-39,0.00225,0.01121,2.67,94639,1061,470722,3692675,39.02
Reg2,b,1965-1969,40-44,0.00351,0.01738,2.67,93578,1627,464104,3221953,34.43
Reg2,b,1965-1969,45-49,0.00549,0.02708,2.66,91951,2490,453932,2757848,29.99
Reg2,b,1965-1969,50-54,0.00866,0.04245,2.66,89461,3798,438434,2303917,25.75
Reg2,b,1965-1969,55-59,0.01325,0.06426,2.64,85664,5505,415354,1865483,21.78
Reg2,b,1965-1969,60-64,0.02010,0.09592,2.62,80159,7689,382464,1450129,18.09
Reg2,b,1965-1969,65-69,0.02977,0.13893,2.6,72470,10068,338148,1067665,14.73
Reg2,b,1965-1969,70-74,0.04521,0.20381,2.59,62402,12718,281315,729517,11.69
Reg2,b,1965-1969,75-79,0.06958,0.29687,2.53,49683,14750,211991,448202,9.02
Reg2,b,1965-1969,80-84,0.10845,0.42548,2.47,34934,14864,137061,236210,6.76
Reg2,b,1965-1969,85-89,0.16937,0.58259,2.32,20070,11693,69035,99149,4.94
Reg2,b,1965-1969,90-94,0.25435,0.73660,2.14,8377,6171,24261,30114,3.59
Reg2,b,1965-1969,95-99,0.36228,0.85406,1.91,2207,1885,5202,5853,2.65
Reg2,b,1965-1969,100-104,0.48704,0.92708,1.66,322,299,613,651,2.02
Reg2,b,1965-1969,105-109,0.61489,0.96430,1.44,23,23,37,38,1.62
Reg2,b,1965-1969,110+,0.71443,1.00000,1.4,1,1,1,1,1.40
Reg2,b,1970-1974,0,0.01841,0.01811,0.1,100000,1811,98369,7159980,71.60
Reg2,b,1970-1974,1-4,0.00075,0.00299,1.67,98189,293,392074,7061610,71.92
