PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg2,f,1959,0,0.02135,0.02095,0.11,100000,2095,98141,7387855,73.88
Reg2,f,1959,1,0.00136,0.00135,0.5,97905,133,97838,7289714,74.46
Reg2,f,1959,2,0.00082,0.00082,0.5,97772,80,97732,7191876,73.56
Reg2,f,1959,3,0.00061,0.00061,0.5,97692,60,97662,7094144,72.62
Reg2,f,1959,4,0.00052,0.00052,0.5,97632,50,97606,6996482,71.66
Reg2,f,1959,5,0.00046,0.00046,0.5,97581,45,97559,6898876,70.70
Reg2,f,1959,6,0.00040,0.00040,0.5,97536,39,97517,6801317,69.73
Reg2,f,1959,7,0.00038,0.00038,0.5,97497,37,97479,6703800,68.76
Reg2,f,1959,8,0.00033,0.00033,0.5,97461,32,97445,6606321,67.78
Reg2,f,1959,9,0.00029,0.00029,0.5,97429,28,97415,6508876,66.81
Reg2,f,1959,10,0.00029,0.00029,0.5,97401,28,97387,6411462,65.83
Reg2,f,1959,11,0.00034,0.00034,0.5,97373,33,97356,6314075,64.84
Reg2,f,1959,12,0.00034,0.00034,0.5,97340,33,97323,6216719,63.87
Reg2,f,1959,13,0.00033,0.00033,0.5,97307,32,97291,6119395,62.89
Reg2,f,1959,14,0.00038,0.00038,0.5,97274,37,97256,6022105,61.91
Reg2,f,1959,15,0.00045,0.00045,0.5,97237,44,97215,5924849,60.93
Reg2,f,1959,16,0.00052,0.00052,0.5,97193,50,97168,5827634,59.96
Reg2,f,1959,17,0.00056,0.00056,0.5,97143,55,97116,5730465,58.99
Reg2,f,1959,18,0.00063,0.00063,0.5,97088,61,97058,5633350,58.02
Reg2,f,1959,19,0.00055,0.00055,0.5,97028,54,97001,5536292,57.06
Reg2,f,1959,20,0.00066,0.00066,0.5,96974,64,96942,5439291,56.09
Reg2,f,1959,21,0.00050,0.00050,0.5,96910,48,96886,5342350,55.13
Reg2,f,1959,22,0.00062,0.00062,0.5,96861,60,96831,5245464,54.15
Reg2,f,1959,23,0.00061,0.00061,0.5,96801,59,96772,5148633,53.19
Reg2,f,1959,24,0.00068,0.00068,0.5,96742,65,96710,5051861,52.22
Reg2,f,1959,25,0.00075,0.00075,0.5,96677,73,96641,4955151,51.25
Reg2,f,1959,26,0.00077,0.00077,0.5,96604,74,96567,4858511,50.29
Reg2,f,1959,27,0.00075,0.00075,0.5,96530,72,96494,4761943,49.33
Reg2,f,1959,28,0.00085,0.00085,0.5,96458,82,96417,4665449,48.37
Reg2,f,1959,29,0.00079,0.00079,0.5,96376,76,96338,4569032,47.41
Reg2,f,1959,30,0.00085,0.00085,0.5,96300,82,96259,4472694,46.45
Reg2,f,1959,31,0.00106,0.00106,0.5,96218,102,96167,4376435,45.48
Reg2,f,1959,32,0.00112,0.00112,0.5,96115,107,96062,4280269,44.53
Reg2,f,1959,33,0.00122,0.00122,0.5,96008,117,95950,4184207,43.58
Reg2,f,1959,34,0.00126,0.00126,0.5,95891,121,95831,4088257,42.63
Reg2,f,1959,35,0.00143,0.00143,0.5,95770,137,95702,3992427,41.69
Reg2,f,1959,36,0.00147,0.00147,0.5,95633,141,95563,3896725,40.75
Reg2,f,1959,37,0.00159,0.00159,0.5,95493,152,95417,3801162,39.81
Reg2,f,1959,38,0.00177,0.00177,0.5,95341,169,95257,3705745,38.87
Reg2,f,1959,39,0.00190,0.00190,0.5,95172,181,95082,3610489,37.94
Reg2,f,1959,40,0.00206,0.00205,0.5,94992,195,94894,3515407,37.01
Reg2,f,1959,41,0.00225,0.00224,0.5,94797,213,94690,3420512,36.08
Reg2,f,1959,42,0.00250,0.00250,0.5,94584,236,94466,3325822,35.16
Reg2,f,1959,43,0.00277,0.00277,0.5,94348,261,94217,3231357,34.25
Reg2,f,1959,44,0.00293,0.00292,0.5,94087,275,93949,3137139,33.34
Reg2,f,1959,45,0.00311,0.00310,0.5,93812,291,93666,3043190,32.44
Reg2,f,1959,46,0.00338,0.00337,0.5,93521,316,93363,2949524,31.54
Reg2,f,1959,47,0.00382,0.00381,0.5,93205,355,93027,2856161,30.64
Reg2,f,1959,48,0.00463,0.00462,0.5,92850,429,92635,2763134,29.76
Reg2,f,1959,49,0.00474,0.00473,0.5,92421,437,92202,2670498,28.90
Reg2,f,1959,50,0.00508,0.00506,0.5,91983,466,91750,2578296,28.03
Reg2,f,1959,51,0.00524,0.00523,0.5,91518,478,91278,2486546,27.17
Reg2,f,1959,52,0.00609,0.00607,0.5,91039,553,90763,2395268,26.31
Reg2,f,1959,53,0.00630,0.00628,0.5,90487,568,90203,2304505,25.47
Reg2,f,1959,54,0.00686,0.00684,0.5,89919,615,89611,2214302,24.63
Reg2,f,1959,55,0.00722,0.00719,0.5,89304,643,88983,2124690,23.79
Reg2,f,1959,56,0.00793,0.00790,0.5,88661,700,88311,2035708,22.96
Reg2,f,1959,57,0.00847,0.00844,0.5,87961,742,87590,1947397,22.14
Reg2,f,1959,58,0.00998,0.00993,0.5,87219,866,86786,1859807,21.32
Reg2,f,1959,59,0.01021,0.01015,0.5,86353,877,85914,1773021,20.53
Reg2,f,1959,60,0.01146,0.01139,0.5,85476,974,84989,1687107,19.74
Reg2,f,1959,61,0.01182,0.01175,0.5,84502,993,84005,1602118,18.96
Reg2,f,1959,62,0.01452,0.01441,0.5,83509,1204,82907,1518113,18.18
Reg2,f,1959,63,0.01540,0.01528,0.5,82305,1258,81676,1435206,17.44
Reg2,f,1959,64,0.01604,0.01591,0.5,81048,1289,80403,1353529,16.70
Reg2,f,1959,65,0.01811,0.01795,0.5,79758,1432,79042,1273126,15.96
Reg2,f,1959,66,0.01907,0.01889,0.5,78326,1479,77587,1194084,15.24
Reg2,f,1959,67,0.02244,0.02219,0.5,76847,1705,75994,1116497,14.53
Reg2,f,1959,68,0.02490,0.02459,0.5,75142,1848,74218,1040503,13.85
Reg2,f,1959,69,0.02772,0.02735,0.5,73294,2004,72292,966285,13.18
Reg2,f,1959,70,0.02969,0.02926,0.5,71290,2086,70247,893993,12.54
Reg2,f,1959,71,0.03076,0.03029,0.5,69204,2096,68156,823747,11.90
Reg2,f,1959,72,0.03657,0.03591,0.5,67108,2410,65903,755591,11.26
Reg2,f,1959,73,0.04069,0.03988,0.5,64698,2580,63408,689688,10.66
Reg2,f,1959,74,0.04423,0.04327,0.5,62118,2688,60774,626280,10.08
