PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
USA,b,1960-1964,0,0.02576,0.02519,0.12,100000,2519,97783,7007700,70.08
USA,b,1960-1964,1-4,0.00101,0.00404,1.6,97481,394,388977,6909917,70.88
USA,b,1960-1964,5-9,0.00046,0.00228,2.29,97087,221,484836,6520940,67.17
USA,b,1960-1964,10-14,0.00042,0.00212,2.69,96866,205,483853,6036104,62.31
USA,b,1960-1964,15-19,0.00091,0.00455,2.79,96660,440,482328,5552251,57.44
USA,b,1960-1964,20-24,0.00124,0.00616,2.51,96220,593,479626,5069923,52.69
USA,b,1960-1964,25-29,0.00130,0.00649,2.54,95628,621,476611,4590297,48.00
USA,b,1960-1964,30-34,0.00163,0.00810,2.62,95007,769,473204,4113686,43.30
USA,b,1960-1964,35-39,0.00237,0.01178,2.67,94238,1110,468598,3640482,38.63
USA,b,1960-1964,40-44,0.00365,0.01812,2.68,93127,1687,461717,3171884,34.06
USA,b,1960-1964,45-49,0.00582,0.02871,2.68,91440,2625,451100,2710167,29.64
USA,b,1960-1964,50-54,0.00927,0.04534,2.65,88815,4027,434610,2259067,25.44
USA,b,1960-1964,55-59,0.01381,0.06688,2.63,84788,5670,410525,1824456,21.52
USA,b,1960-1964,60-64,0.02076,0.09892,2.62,79118,7826,376992,1413931,17.87
USA,b,1960-1964,65-69,0.03119,0.14501,2.58,71291,10338,331412,1036940,14.55
USA,b,1960-1964,70-74,0.04671,0.20978,2.57,60953,12787,273731,705528,11.57
USA,b,1960-1964,75-79,0.06975,0.29732,2.52,48167,14321,205309,431797,8.96
USA,b,1960-1964,80-84,0.11096,0.43307,2.47,33846,14658,132101,226488,6.69
USA,b,1960-1964,85-89,0.17210,0.58848,2.31,19188,11292,65612,94387,4.92
USA,b,1960-1964,90-94,0.25078,0.72925,2.13,7896,5758,22962,28775,3.64
USA,b,1960-1964,95-99,0.35279,0.84552,1.92,2138,1808,5124,5813,2.72
USA,b,1960-1964,100-104,0.47084,0.91968,1.69,330,304,645,690,2.09
USA,b,1960-1964,105-109,0.59346,0.95946,1.47,27,25,43,44,1.68
USA,b,1960-1964,110+,0.69043,1.00000,1.45,1,1,2,2,1.45
USA,b,1965-1969,0,0.02296,0.02250,0.11,100000,2250,98002,7032979,70.33
USA,b,1965-1969,1-4,0.00092,0.00368,1.63,97750,360,390145,6934977,70.95
USA,b,1965-1969,5-9,0.00044,0.00218,2.31,97390,213,486377,6544832,67.20
USA,b,1965-1969,10-14,0.00041,0.00206,2.72,97177,200,485428,6058456,62.34
USA,b,1965-1969,15-19,0.00106,0.00529,2.83,96977,513,483771,5573027,57.47
USA,b,1965-1969,20-24,0.00135,0.00675,2.5,96464,651,480689,5089256,52.76
USA,b,1965-1969,25-29,0.00139,0.00695,2.54,95812,666,477422,4608567,48.10
USA,b,1965-1969,30-34,0.00171,0.00853,2.61,95147,811,473798,4131145,43.42
USA,b,1965-1969,35-39,0.00245,0.01218,2.66,94336,1149,468985,3657347,38.77
USA,b,1965-1969,40-44,0.00378,0.01876,2.66,93186,1748,461845,3188363,34.21
USA,b,1965-1969,45-49,0.00583,0.02875,2.66,91438,2629,451042,2726518,29.82
USA,b,1965-1969,50-54,0.00913,0.04470,2.66,88809,3970,434740,2275476,25.62
USA,b,1965-1969,55-59,0.01377,0.06669,2.64,84839,5658,410829,1840736,21.70
USA,b,1965-1969,60-64,0.02050,0.09770,2.61,79182,7736,377416,1429907,18.06
USA,b,1965-1969,65-69,0.03047,0.14192,2.59,71446,10139,332770,1052491,14.73
USA,b,1965-1969,70-74,0.04564,0.20550,2.58,61306,12599,276038,719721,11.74
USA,b,1965-1969,75-79,0.06912,0.29498,2.52,48708,14368,207873,443683,9.11
USA,b,1965-1969,80-84,0.10665,0.42003,2.47,34340,14424,135242,235809,6.87
USA,b,1965-1969,85-89,0.16579,0.57446,2.33,19916,11441,69008,100567,5.05
USA,b,1965-1969,90-94,0.24450,0.72066,2.15,8475,6108,24980,31559,3.72
USA,b,1965-1969,95-99,0.34422,0.83815,1.94,2367,1984,5765,6578,2.78
USA,b,1965-1969,100-104,0.46221,0.91581,1.7,383,351,759,814,2.12
USA,b,1965-1969,105-109,0.58591,0.95777,1.49,32,31,53,55,1.70
USA,b,1965-1969,110+,0.68427,1.00000,1.46,1,1,2,2,1.46
USA,b,1970-1974,0,0.01880,0.01848,0.1,100000,1848,98337,7127981,71.28
USA,b,1970-1974,1-4,0.00080,0.00320,1.67,98152,314,391873,7029643,71.62
USA,b,1970-1974,5-9,0.00041,0.00205,2.32,97837,200,488650,6637770,67.84
USA,b,1970-1974,10-14,0.00040,0.00199,2.75,97637,195,487747,6149120,62.98
USA,b,1970-1974,15-19,0.00110,0.00548,2.83,97442,534,486054,5661374,58.10
USA,b,1970-1974,20-24,0.00144,0.00716,2.49,96908,694,482801,5175320,53.40
USA,b,1970-1974,25-29,0.00141,0.00701,2.52,96214,674,479398,4692519,48.77
USA,b,1970-1974,30-34,0.00166,0.00827,2.6,95539,790,475803,4213120,44.10
USA,b,1970-1974,35-39,0.00236,0.01173,2.65,94749,1111,471136,3737318,39.44
USA,b,1970-1974,40-44,0.00360,0.01787,2.67,93638,1674,464290,3266182,34.88
USA,b,1970-1974,45-49,0.00566,0.02793,2.66,91964,2569,453799,2801893,30.47
USA,b,1970-1974,50-54,0.00851,0.04170,2.65,89395,3728,438209,2348094,26.27
USA,b,1970-1974,55-59,0.01296,0.06289,2.64,85667,5388,415619,1909885,22.29
USA,b,1970-1974,60-64,0.01954,0.09337,2.62,80280,7496,383560,1494266,18.61
USA,b,1970-1974,65-69,0.02841,0.13293,2.58,72784,9675,340553,1110706,15.26
USA,b,1970-1974,70-74,0.04266,0.19334,2.58,63109,12202,285997,770153,12.20
USA,b,1970-1974,75-79,0.06498,0.28010,2.54,50907,14259,219453,484156,9.51
USA,b,1970-1974,80-84,0.09913,0.39672,2.48,36648,14539,146667,264703,7.22
USA,b,1970-1974,85-89,0.15373,0.54643,2.35,22109,12081,78585,118036,5.34
USA,b,1970-1974,90-94,0.22862,0.69641,2.19,10028,6983,30546,39451,3.93
USA,b,1970-1974,95-99,0.32471,0.81982,1.98,3044,2496,7686,8905,2.93
USA,b,1970-1974,100-104,0.44038,0.90496,1.75,549,496,1127,1219,2.22
USA,b,1970-1974,105-109,0.56432,0.95238,1.52,52,50,88,92,1.76
USA,b,1970-1974,110+,0.66430,1.00000,1.51,2,2,4,4,1.51
USA,b,1975-1979,0,0.01485,0.01465,0.09,100000,1465,98666,7316279,73.16
USA,b,1975-1979,1-4,0.00067,0.00269,1.65,98535,265,393516,7217613,73.25
USA,b,1975-1979,5-9,0.00033,0.00167,2.32,98269,164,490908,6824098,69.44
USA,b,1975-1979,10-14,0.00034,0.00168,2.77,98106,165,490159,6333190,64.55
USA,b,1975-1979,15-19,0.00099,0.00492,2.86,97940,482,488672,5843031,59.66
USA,b,1975-1979,20-24,0.00132,0.00656,2.49,97458,640,485686,5354358,54.94
USA,b,1975-1979,25-29,0.00129,0.00643,2.5,96819,623,482535,4868672,50.29
USA,b,1975-1979,30-34,0.00141,0.00701,2.59,96196,674,479352,4386137,45.60
USA,b,1975-1979,35-39,0.00196,0.00974,2.65,95522,930,475424,3906785,40.90
USA,b,1975-1979,40-44,0.00304,0.01510,2.68,94592,1428,469646,3431361,36.28
USA,b,1975-1979,45-49,0.00483,0.02387,2.67,93163,2224,460637,2961715,31.79
USA,b,1975-1979,50-54,0.00754,0.03704,2.65,90939,3368,446778,2501078,27.50
USA,b,1975-1979,55-59,0.01140,0.05549,2.64,87571,4859,426409,2054300,23.46
USA,b,1975-1979,60-64,0.01733,0.08324,2.63,82712,6885,397262,1627891,19.68
