PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div7,m,1960-1969,0,0.02990,0.02914,0.13,100000,2914,97451,6648949,66.49
Div7,m,1960-1969,1-4,0.00126,0.00503,1.58,97086,488,387163,6551498,67.48
Div7,m,1960-1969,5-9,0.00055,0.00274,2.33,96598,265,482285,6164335,63.81
Div7,m,1960-1969,10-14,0.00060,0.00301,2.78,96333,290,481023,5682050,58.98
Div7,m,1960-1969,15-19,0.00161,0.00800,2.82,96043,768,478544,5201027,54.15
Div7,m,1960-1969,20-24,0.00214,0.01065,2.49,95275,1015,473830,4722483,49.57
Div7,m,1960-1969,25-29,0.00210,0.01043,2.5,94260,983,468845,4248653,45.07
Div7,m,1960-1969,30-34,0.00240,0.01192,2.59,93277,1112,463712,3779808,40.52
Div7,m,1960-1969,35-39,0.00329,0.01634,2.66,92165,1506,457302,3316095,35.98
Div7,m,1960-1969,40-44,0.00493,0.02436,2.66,90660,2209,448140,2858793,31.53
Div7,m,1960-1969,45-49,0.00773,0.03796,2.67,88451,3357,434427,2410653,27.25
Div7,m,1960-1969,50-54,0.01216,0.05909,2.66,85094,5029,413697,1976226,23.22
Div7,m,1960-1969,55-59,0.01827,0.08753,2.62,80065,7008,383628,1562528,19.52
Div7,m,1960-1969,60-64,0.02723,0.12783,2.61,73057,9339,342946,1178900,16.14
Div7,m,1960-1969,65-69,0.04068,0.18501,2.56,63718,11789,289806,835954,13.12
Div7,m,1960-1969,70-74,0.05835,0.25503,2.53,51930,13244,226983,546149,10.52
Div7,m,1960-1969,75-79,0.08203,0.33949,2.46,38686,13134,160106,319165,8.25
Div7,m,1960-1969,80-84,0.12554,0.47417,2.42,25553,12116,96511,159059,6.22
Div7,m,1960-1969,85-89,0.18791,0.62160,2.28,13436,8352,44447,62548,4.66
Div7,m,1960-1969,90-94,0.26082,0.74262,2.1,5084,3776,14476,18100,3.56
Div7,m,1960-1969,95-99,0.34702,0.83878,1.92,1309,1098,3163,3624,2.77
Div7,m,1960-1969,100-104,0.44943,0.90809,1.72,211,192,426,461,2.18
Div7,m,1960-1969,105-109,0.55660,0.94922,1.53,19,18,33,35,1.78
Div7,m,1960-1969,110+,0.64274,1.00000,1.56,1,1,2,2,1.56
Div7,m,1970-1979,0,0.02074,0.02036,0.1,100000,2036,98169,6782944,67.83
Div7,m,1970-1979,1-4,0.00095,0.00378,1.63,97964,370,390982,6684775,68.24
Div7,m,1970-1979,5-9,0.00048,0.00242,2.39,97594,236,487355,6293794,64.49
Div7,m,1970-1979,10-14,0.00055,0.00273,2.83,97358,265,486216,5806438,59.64
Div7,m,1970-1979,15-19,0.00169,0.00842,2.88,97093,818,483733,5320223,54.80
Div7,m,1970-1979,20-24,0.00222,0.01105,2.5,96275,1064,478721,4836490,50.24
Div7,m,1970-1979,25-29,0.00218,0.01085,2.48,95211,1033,473450,4357769,45.77
Div7,m,1970-1979,30-34,0.00230,0.01145,2.58,94178,1079,468275,3884319,41.24
Div7,m,1970-1979,35-39,0.00307,0.01522,2.63,93099,1417,462139,3416044,36.69
Div7,m,1970-1979,40-44,0.00460,0.02274,2.67,91682,2084,453546,2953905,32.22
Div7,m,1970-1979,45-49,0.00731,0.03596,2.68,89598,3222,440510,2500358,27.91
Div7,m,1970-1979,50-54,0.01133,0.05518,2.64,86376,4767,420613,2059849,23.85
Div7,m,1970-1979,55-59,0.01705,0.08195,2.63,81609,6688,392180,1639236,20.09
Div7,m,1970-1979,60-64,0.02589,0.12192,2.62,74922,9134,352838,1247056,16.64
Div7,m,1970-1979,65-69,0.03735,0.17126,2.57,65787,11267,301614,894217,13.59
Div7,m,1970-1979,70-74,0.05454,0.24045,2.54,54521,13110,240346,592604,10.87
Div7,m,1970-1979,75-79,0.07987,0.33261,2.49,41411,13774,172461,352258,8.51
Div7,m,1970-1979,80-84,0.11965,0.45729,2.42,27637,12638,105626,179798,6.51
Div7,m,1970-1979,85-89,0.17393,0.59103,2.29,14999,8865,50967,74171,4.95
