PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div7,f,1960-1964,0,0.02472,0.02420,0.12,100000,2420,97876,7386514,73.87
Div7,f,1960-1964,1-4,0.00118,0.00470,1.52,97580,459,389186,7288638,74.69
Div7,f,1960-1964,5-9,0.00043,0.00216,2.23,97121,210,485026,6899453,71.04
Div7,f,1960-1964,10-14,0.00034,0.00172,2.64,96912,166,484165,6414427,66.19
Div7,f,1960-1964,15-19,0.00062,0.00307,2.68,96745,297,483037,5930261,61.30
Div7,f,1960-1964,20-24,0.00080,0.00399,2.63,96448,385,481329,5447225,56.48
Div7,f,1960-1964,25-29,0.00092,0.00461,2.6,96063,443,479255,4965896,51.69
Div7,f,1960-1964,30-34,0.00128,0.00636,2.64,95620,608,476668,4486640,46.92
Div7,f,1960-1964,35-39,0.00192,0.00956,2.65,95012,908,472925,4009972,42.20
Div7,f,1960-1964,40-44,0.00284,0.01409,2.68,94104,1326,467450,3537047,37.59
Div7,f,1960-1964,45-49,0.00408,0.02022,2.65,92778,1876,459487,3069597,33.09
Div7,f,1960-1964,50-54,0.00611,0.03011,2.65,90902,2737,448084,2610110,28.71
Div7,f,1960-1964,55-59,0.00869,0.04257,2.64,88165,3753,431972,2162026,24.52
Div7,f,1960-1964,60-64,0.01362,0.06600,2.66,84412,5571,409001,1730054,20.50
Div7,f,1960-1964,65-69,0.02064,0.09833,2.6,78841,7753,375636,1321053,16.76
Div7,f,1960-1964,70-74,0.03253,0.15098,2.63,71089,10733,329987,945417,13.30
Div7,f,1960-1964,75-79,0.05240,0.23247,2.57,60356,14031,267749,615430,10.20
Div7,f,1960-1964,80-84,0.09172,0.37424,2.54,46325,17337,189013,347681,7.51
Div7,f,1960-1964,85-89,0.14820,0.53364,2.38,28988,15469,104381,158669,5.47
Div7,f,1960-1964,90-94,0.22312,0.68349,2.17,13519,9240,41412,54288,4.02
Div7,f,1960-1964,95-99,0.31433,0.80936,2,4279,3463,11018,12875,3.01
Div7,f,1960-1964,100-104,0.42889,0.89866,1.77,816,733,1709,1858,2.28
Div7,f,1960-1964,105-109,0.55194,0.94889,1.54,83,78,142,149,1.80
Div7,f,1960-1964,110+,0.65131,1.00000,1.54,4,4,6,6,1.54
Div7,f,1965-1969,0,0.02161,0.02121,0.11,100000,2121,98120,7436111,74.36
Div7,f,1965-1969,1-4,0.00099,0.00396,1.55,97879,388,390566,7337991,74.97
Div7,f,1965-1969,5-9,0.00041,0.00203,2.27,97491,198,486914,6947425,71.26
Div7,f,1965-1969,10-14,0.00033,0.00164,2.63,97293,159,486087,6460510,66.40
Div7,f,1965-1969,15-19,0.00065,0.00326,2.73,97134,317,484948,5974424,61.51
Div7,f,1965-1969,20-24,0.00083,0.00412,2.56,96817,399,483112,5489476,56.70
Div7,f,1965-1969,25-29,0.00094,0.00468,2.56,96418,451,480989,5006363,51.92
Div7,f,1965-1969,30-34,0.00131,0.00654,2.67,95966,628,478372,4525374,47.16
Div7,f,1965-1969,35-39,0.00189,0.00941,2.67,95339,897,474602,4047002,42.45
Div7,f,1965-1969,40-44,0.00290,0.01439,2.62,94441,1359,468967,3572400,37.83
Div7,f,1965-1969,45-49,0.00408,0.02020,2.65,93082,1880,460996,3103433,33.34
Div7,f,1965-1969,50-54,0.00597,0.02943,2.64,91202,2684,449683,2642437,28.97
Div7,f,1965-1969,55-59,0.00867,0.04247,2.62,88518,3760,433636,2192755,24.77
Div7,f,1965-1969,60-64,0.01278,0.06203,2.64,84758,5258,411394,1759118,20.75
Div7,f,1965-1969,65-69,0.02031,0.09690,2.63,79501,7704,379221,1347725,16.95
