PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Div7,b,1960-1969,0,0.02666,0.02605,0.12,100000,2605,97714,7014255,70.14
Div7,b,1960-1969,1,0.00200,0.00199,0.5,97395,194,97298,6916542,71.02
Div7,b,1960-1969,2,0.00115,0.00115,0.5,97201,112,97145,6819244,70.16
Div7,b,1960-1969,3,0.00085,0.00085,0.5,97090,82,97048,6722098,69.24
Div7,b,1960-1969,4,0.00072,0.00072,0.5,97007,69,96973,6625050,68.29
Div7,b,1960-1969,5,0.00060,0.00060,0.5,96938,58,96909,6528077,67.34
Div7,b,1960-1969,6,0.00054,0.00054,0.5,96880,52,96854,6431168,66.38
Div7,b,1960-1969,7,0.00046,0.00046,0.5,96828,44,96806,6334314,65.42
Div7,b,1960-1969,8,0.00044,0.00044,0.5,96784,42,96763,6237508,64.45
Div7,b,1960-1969,9,0.00040,0.00040,0.5,96742,39,96722,6140745,63.48
Div7,b,1960-1969,10,0.00040,0.00040,0.5,96703,38,96684,6044022,62.50
Div7,b,1960-1969,11,0.00039,0.00039,0.5,96665,38,96646,5947339,61.53
Div7,b,1960-1969,12,0.00045,0.00045,0.5,96627,43,96605,5850693,60.55
Div7,b,1960-1969,13,0.00051,0.00051,0.5,96583,49,96559,5754088,59.58
Div7,b,1960-1969,14,0.00061,0.00061,0.5,96535,59,96505,5657529,58.61
Div7,b,1960-1969,15,0.00079,0.00079,0.5,96475,76,96437,5561024,57.64
Div7,b,1960-1969,16,0.00097,0.00097,0.5,96399,93,96353,5464587,56.69
Div7,b,1960-1969,17,0.00112,0.00112,0.5,96306,108,96252,5368234,55.74
Div7,b,1960-1969,18,0.00132,0.00131,0.5,96199,126,96135,5271981,54.80
Div7,b,1960-1969,19,0.00143,0.00143,0.5,96072,137,96003,5175846,53.87
Div7,b,1960-1969,20,0.00140,0.00140,0.5,95935,134,95868,5079843,52.95
Div7,b,1960-1969,21,0.00149,0.00149,0.5,95800,143,95729,4983975,52.02
Div7,b,1960-1969,22,0.00151,0.00151,0.5,95658,144,95586,4888246,51.10
