PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg3,b,1960-1969,0,0.02812,0.02745,0.13,100000,2745,97602,6934948,69.35
Reg3,b,1960-1969,1,0.00197,0.00196,0.5,97255,191,97160,6837346,70.30
Reg3,b,1960-1969,2,0.00116,0.00115,0.5,97064,112,97008,6740186,69.44
Reg3,b,1960-1969,3,0.00087,0.00087,0.5,96952,84,96910,6643178,68.52
Reg3,b,1960-1969,4,0.00071,0.00071,0.5,96868,68,96834,6546268,67.58
Reg3,b,1960-1969,5,0.00061,0.00061,0.5,96800,59,96770,6449434,66.63
Reg3,b,1960-1969,6,0.00055,0.00055,0.5,96740,53,96714,6352664,65.67
Reg3,b,1960-1969,7,0.00049,0.00049,0.5,96688,48,96664,6255950,64.70
Reg3,b,1960-1969,8,0.00045,0.00045,0.5,96640,43,96618,6159287,63.73
Reg3,b,1960-1969,9,0.00042,0.00042,0.5,96597,41,96576,6062668,62.76
Reg3,b,1960-1969,10,0.00041,0.00041,0.5,96556,39,96536,5966092,61.79
Reg3,b,1960-1969,11,0.00042,0.00042,0.5,96517,41,96496,5869556,60.81
Reg3,b,1960-1969,12,0.00045,0.00045,0.5,96476,43,96454,5773059,59.84
Reg3,b,1960-1969,13,0.00052,0.00052,0.5,96433,50,96408,5676605,58.87
Reg3,b,1960-1969,14,0.00063,0.00063,0.5,96383,60,96352,5580197,57.90
Reg3,b,1960-1969,15,0.00076,0.00076,0.5,96322,73,96286,5483845,56.93
Reg3,b,1960-1969,16,0.00097,0.00097,0.5,96249,93,96203,5387559,55.98
Reg3,b,1960-1969,17,0.00114,0.00114,0.5,96156,109,96101,5291356,55.03
Reg3,b,1960-1969,18,0.00132,0.00132,0.5,96047,127,95983,5195255,54.09
Reg3,b,1960-1969,19,0.00140,0.00139,0.5,95920,134,95853,5099272,53.16
Reg3,b,1960-1969,20,0.00139,0.00139,0.5,95786,133,95720,5003419,52.24
Reg3,b,1960-1969,21,0.00147,0.00147,0.5,95653,141,95583,4907699,51.31
Reg3,b,1960-1969,22,0.00151,0.00151,0.5,95513,144,95441,4812116,50.38
Reg3,b,1960-1969,23,0.00148,0.00148,0.5,95368,141,95298,4716676,49.46
Reg3,b,1960-1969,24,0.00147,0.00147,0.5,95228,140,95158,4621378,48.53
Reg3,b,1960-1969,25,0.00152,0.00151,0.5,95088,144,95016,4526220,47.60
Reg3,b,1960-1969,26,0.00154,0.00154,0.5,94944,146,94870,4431205,46.67
Reg3,b,1960-1969,27,0.00156,0.00156,0.5,94797,148,94723,4336334,45.74
Reg3,b,1960-1969,28,0.00165,0.00164,0.5,94649,156,94571,4241611,44.81
Reg3,b,1960-1969,29,0.00165,0.00165,0.5,94493,156,94416,4147040,43.89
Reg3,b,1960-1969,30,0.00177,0.00177,0.5,94338,167,94254,4052624,42.96
Reg3,b,1960-1969,31,0.00182,0.00182,0.5,94170,172,94085,3958370,42.03
Reg3,b,1960-1969,32,0.00197,0.00197,0.5,93999,185,93906,3864286,41.11
