PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg3,b,1959,0,0.03200,0.03114,0.14,100000,3114,97312,6918125,69.18
Reg3,b,1959,1,0.00226,0.00226,0.5,96886,219,96776,6820813,70.40
Reg3,b,1959,2,0.00128,0.00128,0.5,96667,124,96605,6724037,69.56
Reg3,b,1959,3,0.00090,0.00090,0.5,96543,87,96499,6627432,68.65
Reg3,b,1959,4,0.00073,0.00073,0.5,96456,70,96421,6530933,67.71
Reg3,b,1959,5,0.00062,0.00062,0.5,96386,60,96356,6434512,66.76
Reg3,b,1959,6,0.00059,0.00059,0.5,96326,56,96298,6338157,65.80
Reg3,b,1959,7,0.00052,0.00052,0.5,96269,50,96244,6241859,64.84
Reg3,b,1959,8,0.00048,0.00048,0.5,96220,46,96196,6145614,63.87
Reg3,b,1959,9,0.00046,0.00046,0.5,96173,45,96151,6049418,62.90
Reg3,b,1959,10,0.00045,0.00045,0.5,96129,43,96107,5953267,61.93
Reg3,b,1959,11,0.00043,0.00043,0.5,96086,42,96065,5857160,60.96
Reg3,b,1959,12,0.00052,0.00052,0.5,96044,50,96019,5761095,59.98
Reg3,b,1959,13,0.00050,0.00050,0.5,95994,48,95970,5665075,59.01
Reg3,b,1959,14,0.00066,0.00066,0.5,95947,63,95915,5569105,58.04
Reg3,b,1959,15,0.00082,0.00082,0.5,95883,79,95844,5473190,57.08
Reg3,b,1959,16,0.00099,0.00099,0.5,95804,95,95757,5377346,56.13
Reg3,b,1959,17,0.00107,0.00107,0.5,95709,102,95658,5281590,55.18
Reg3,b,1959,18,0.00121,0.00121,0.5,95607,115,95549,5185931,54.24
Reg3,b,1959,19,0.00129,0.00128,0.5,95492,123,95430,5090382,53.31
Reg3,b,1959,20,0.00149,0.00149,0.5,95369,142,95298,4994952,52.38
Reg3,b,1959,21,0.00155,0.00155,0.5,95227,147,95153,4899654,51.45
Reg3,b,1959,22,0.00160,0.00160,0.5,95080,152,95004,4804500,50.53
Reg3,b,1959,23,0.00141,0.00141,0.5,94928,134,94861,4709497,49.61
Reg3,b,1959,24,0.00146,0.00146,0.5,94794,138,94725,4614636,48.68
Reg3,b,1959,25,0.00156,0.00156,0.5,94655,148,94582,4519912,47.75
Reg3,b,1959,26,0.00161,0.00161,0.5,94508,152,94432,4425330,46.82
Reg3,b,1959,27,0.00153,0.00152,0.5,94356,144,94284,4330898,45.90
Reg3,b,1959,28,0.00157,0.00157,0.5,94212,148,94138,4236614,44.97
Reg3,b,1959,29,0.00166,0.00166,0.5,94064,156,93986,4142476,44.04
Reg3,b,1959,30,0.00169,0.00169,0.5,93908,159,93829,4048490,43.11
Reg3,b,1959,31,0.00188,0.00188,0.5,93749,176,93661,3954661,42.18
Reg3,b,1959,32,0.00203,0.00203,0.5,93573,190,93478,3861000,41.26
Reg3,b,1959,33,0.00208,0.00208,0.5,93384,194,93287,3767521,40.34
Reg3,b,1959,34,0.00229,0.00228,0.5,93190,213,93083,3674234,39.43
Reg3,b,1959,35,0.00235,0.00235,0.5,92977,218,92868,3581151,38.52
Reg3,b,1959,36,0.00252,0.00252,0.5,92759,233,92642,3488283,37.61
Reg3,b,1959,37,0.00271,0.00271,0.5,92525,251,92400,3395641,36.70
Reg3,b,1959,38,0.00313,0.00313,0.5,92275,289,92130,3303241,35.80
Reg3,b,1959,39,0.00338,0.00338,0.5,91986,311,91831,3211111,34.91
Reg3,b,1959,40,0.00360,0.00360,0.5,91675,330,91510,3119281,34.03
Reg3,b,1959,41,0.00355,0.00354,0.5,91346,324,91184,3027770,33.15
Reg3,b,1959,42,0.00437,0.00436,0.5,91022,397,90823,2936587,32.26
Reg3,b,1959,43,0.00460,0.00459,0.5,90625,416,90417,2845763,31.40
Reg3,b,1959,44,0.00494,0.00493,0.5,90209,445,89987,2755346,30.54
Reg3,b,1959,45,0.00541,0.00540,0.5,89764,484,89522,2665360,29.69
Reg3,b,1959,46,0.00569,0.00567,0.5,89280,507,89027,2575838,28.85
Reg3,b,1959,47,0.00637,0.00635,0.5,88773,564,88491,2486811,28.01
Reg3,b,1959,48,0.00717,0.00714,0.5,88209,630,87894,2398320,27.19
Reg3,b,1959,49,0.00765,0.00762,0.5,87579,667,87246,2310426,26.38
Reg3,b,1959,50,0.00851,0.00847,0.5,86912,736,86544,2223180,25.58
Reg3,b,1959,51,0.00894,0.00890,0.5,86176,767,85792,2136636,24.79
Reg3,b,1959,52,0.01013,0.01008,0.5,85409,861,84978,2050843,24.01
Reg3,b,1959,53,0.01059,0.01053,0.5,84548,891,84102,1965865,23.25
Reg3,b,1959,54,0.01191,0.01184,0.5,83657,990,83162,1881763,22.49
Reg3,b,1959,55,0.01217,0.01209,0.5,82667,1000,82167,1798601,21.76
Reg3,b,1959,56,0.01320,0.01311,0.5,81667,1071,81131,1716434,21.02
Reg3,b,1959,57,0.01368,0.01359,0.5,80596,1095,80048,1635303,20.29
Reg3,b,1959,58,0.01638,0.01624,0.5,79501,1291,78855,1555254,19.56
Reg3,b,1959,59,0.01748,0.01733,0.5,78209,1355,77532,1476399,18.88
Reg3,b,1959,60,0.01822,0.01805,0.5,76854,1388,76160,1398868,18.20
Reg3,b,1959,61,0.01872,0.01855,0.5,75467,1400,74767,1322707,17.53
Reg3,b,1959,62,0.02157,0.02134,0.5,74067,1581,73277,1247940,16.85
Reg3,b,1959,63,0.02292,0.02266,0.5,72486,1642,71665,1174664,16.21
Reg3,b,1959,64,0.02284,0.02258,0.5,70844,1600,70044,1102999,15.57
Reg3,b,1959,65,0.02674,0.02638,0.5,69244,1827,68331,1032954,14.92
Reg3,b,1959,66,0.02671,0.02636,0.5,67417,1777,66529,964624,14.31
Reg3,b,1959,67,0.03096,0.03049,0.5,65640,2001,64639,898095,13.68
Reg3,b,1959,68,0.03308,0.03254,0.5,63639,2071,62603,833456,13.10
Reg3,b,1959,69,0.03473,0.03414,0.5,61568,2102,60517,770852,12.52
Reg3,b,1959,70,0.03966,0.03888,0.5,59466,2312,58310,710335,11.95
Reg3,b,1959,71,0.03823,0.03751,0.5,57154,2144,56082,652025,11.41
Reg3,b,1959,72,0.04469,0.04371,0.5,55010,2405,53808,595943,10.83
Reg3,b,1959,73,0.04727,0.04617,0.5,52606,2429,51391,542135,10.31
Reg3,b,1959,74,0.05161,0.05031,0.5,50177,2524,48914,490744,9.78
Reg3,b,1959,75,0.05780,0.05618,0.5,47652,2677,46314,441830,9.27
Reg3,b,1959,76,0.06075,0.05896,0.5,44975,2652,43649,395516,8.79
Reg3,b,1959,77,0.06375,0.06178,0.5,42323,2615,41016,351866,8.31
Reg3,b,1959,78,0.07378,0.07116,0.5,39709,2826,38296,310850,7.83
Reg3,b,1959,79,0.08321,0.07989,0.5,36883,2947,35410,272554,7.39
Reg3,b,1959,80,0.09068,0.08674,0.5,33937,2944,32465,237144,6.99
Reg3,b,1959,81,0.09105,0.08709,0.5,30993,2699,29643,204680,6.60
Reg3,b,1959,82,0.10837,0.10280,0.5,28294,2909,26839,175036,6.19
Reg3,b,1959,83,0.11736,0.11085,0.5,25385,2814,23978,148197,5.84
Reg3,b,1959,84,0.13120,0.12313,0.5,22571,2779,21181,124219,5.50
Reg3,b,1959,85,0.13961,0.13050,0.5,19792,2583,18501,103038,5.21
Reg3,b,1959,86,0.15549,0.14427,0.5,17209,2483,15968,84537,4.91
Reg3,b,1959,87,0.17106,0.15758,0.5,14726,2321,13566,68569,4.66
Reg3,b,1959,88,0.17393,0.16001,0.5,12406,1985,11413,55003,4.43
Reg3,b,1959,89,0.19691,0.17926,0.5,10421,1868,9487,43590,4.18
Reg3,b,1959,90,0.21758,0.19623,0.5,8553,1678,7713,34104,3.99
Reg3,b,1959,91,0.20549,0.18634,0.5,6874,1281,6234,26390,3.84
Reg3,b,1959,92,0.23624,0.21128,0.5,5593,1182,5002,20157,3.60
Reg3,b,1959,93,0.24992,0.22216,0.5,4412,980,3921,15154,3.44
Reg3,b,1959,94,0.25698,0.22772,0.5,3431,781,3041,11233,3.27
Reg3,b,1959,95,0.27975,0.24542,0.5,2650,650,2325,8192,3.09
Reg3,b,1959,96,0.29824,0.25954,0.5,2000,519,1740,5867,2.93
Reg3,b,1959,97,0.31744,0.27396,0.5,1481,406,1278,4127,2.79
Reg3,b,1959,98,0.33730,0.28862,0.5,1075,310,920,2849,2.65
Reg3,b,1959,99,0.35778,0.30349,0.5,765,232,649,1929,2.52
Reg3,b,1959,100,0.37882,0.31849,0.5,533,170,448,1280,2.40
Reg3,b,1959,101,0.40034,0.33357,0.5,363,121,302,833,2.29
Reg3,b,1959,102,0.42228,0.34867,0.5,242,84,200,530,2.19
Reg3,b,1959,103,0.44456,0.36372,0.5,158,57,129,330,2.10
Reg3,b,1959,104,0.46709,0.37866,0.5,100,38,81,201,2.01
Reg3,b,1959,105,0.48977,0.39343,0.5,62,25,50,120,1.93
Reg3,b,1959,106,0.51252,0.40797,0.5,38,15,30,70,1.86
Reg3,b,1959,107,0.53524,0.42224,0.5,22,9,18,40,1.79
Reg3,b,1959,108,0.55784,0.43618,0.5,13,6,10,22,1.73
Reg3,b,1959,109,0.58021,0.44974,0.5,7,3,6,12,1.69
Reg3,b,1959,110+,0.60228,1.00000,1.66,4,4,7,7,1.66
Reg3,b,1960,0,0.03141,0.03058,0.14,100000,3058,97356,6892073,68.92
Reg3,b,1960,1,0.00226,0.00226,0.5,96942,219,96832,6794717,70.09
Reg3,b,1960,2,0.00128,0.00128,0.5,96723,123,96661,6697884,69.25
Reg3,b,1960,3,0.00094,0.00094,0.5,96599,91,96554,6601223,68.34
Reg3,b,1960,4,0.00080,0.00080,0.5,96508,77,96470,6504669,67.40
Reg3,b,1960,5,0.00064,0.00064,0.5,96432,62,96401,6408199,66.45
Reg3,b,1960,6,0.00061,0.00061,0.5,96370,59,96340,6311799,65.50
Reg3,b,1960,7,0.00052,0.00052,0.5,96311,50,96285,6215459,64.54
Reg3,b,1960,8,0.00049,0.00049,0.5,96260,47,96237,6119173,63.57
Reg3,b,1960,9,0.00048,0.00048,0.5,96213,46,96190,6022937,62.60
Reg3,b,1960,10,0.00042,0.00042,0.5,96167,41,96147,5926746,61.63
Reg3,b,1960,11,0.00047,0.00047,0.5,96126,45,96104,5830600,60.66
Reg3,b,1960,12,0.00048,0.00048,0.5,96081,46,96058,5734496,59.68
Reg3,b,1960,13,0.00057,0.00057,0.5,96035,55,96007,5638438,58.71
Reg3,b,1960,14,0.00061,0.00061,0.5,95980,58,95951,5542431,57.75
Reg3,b,1960,15,0.00075,0.00075,0.5,95922,72,95886,5446480,56.78
Reg3,b,1960,16,0.00093,0.00093,0.5,95850,89,95805,5350594,55.82
Reg3,b,1960,17,0.00105,0.00105,0.5,95761,101,95711,5254789,54.87
Reg3,b,1960,18,0.00120,0.00120,0.5,95660,115,95603,5159078,53.93
Reg3,b,1960,19,0.00129,0.00129,0.5,95545,123,95484,5063476,53.00
Reg3,b,1960,20,0.00130,0.00130,0.5,95423,124,95361,4967992,52.06
Reg3,b,1960,21,0.00140,0.00140,0.5,95299,134,95232,4872631,51.13
Reg3,b,1960,22,0.00147,0.00147,0.5,95165,140,95095,4777399,50.20
Reg3,b,1960,23,0.00134,0.00134,0.5,95025,127,94961,4682304,49.27
Reg3,b,1960,24,0.00144,0.00144,0.5,94898,137,94829,4587343,48.34
Reg3,b,1960,25,0.00157,0.00157,0.5,94761,149,94687,4492514,47.41
Reg3,b,1960,26,0.00156,0.00156,0.5,94612,148,94538,4397827,46.48
Reg3,b,1960,27,0.00161,0.00161,0.5,94464,152,94388,4303289,45.55
Reg3,b,1960,28,0.00157,0.00157,0.5,94312,148,94238,4208901,44.63
Reg3,b,1960,29,0.00167,0.00167,0.5,94164,157,94086,4114663,43.70
Reg3,b,1960,30,0.00180,0.00179,0.5,94007,169,93923,4020577,42.77
Reg3,b,1960,31,0.00175,0.00175,0.5,93838,164,93756,3926654,41.84
Reg3,b,1960,32,0.00191,0.00191,0.5,93674,179,93585,3832898,40.92
Reg3,b,1960,33,0.00211,0.00211,0.5,93496,197,93397,3739313,39.99
Reg3,b,1960,34,0.00226,0.00225,0.5,93298,210,93193,3645916,39.08
Reg3,b,1960,35,0.00239,0.00238,0.5,93088,222,92977,3552723,38.17
Reg3,b,1960,36,0.00252,0.00251,0.5,92866,233,92750,3459745,37.26
Reg3,b,1960,37,0.00264,0.00263,0.5,92633,244,92511,3366996,36.35
Reg3,b,1960,38,0.00315,0.00315,0.5,92389,291,92244,3274485,35.44
Reg3,b,1960,39,0.00333,0.00332,0.5,92098,306,91945,3182241,34.55
Reg3,b,1960,40,0.00367,0.00367,0.5,91792,337,91624,3090296,33.67
Reg3,b,1960,41,0.00380,0.00380,0.5,91455,347,91282,2998672,32.79
Reg3,b,1960,42,0.00441,0.00440,0.5,91108,401,90908,2907391,31.91
Reg3,b,1960,43,0.00477,0.00475,0.5,90707,431,90491,2816483,31.05
Reg3,b,1960,44,0.00515,0.00514,0.5,90276,464,90044,2725992,30.20
Reg3,b,1960,45,0.00553,0.00552,0.5,89812,496,89564,2635948,29.35
Reg3,b,1960,46,0.00590,0.00589,0.5,89316,526,89053,2546384,28.51
Reg3,b,1960,47,0.00659,0.00657,0.5,88790,583,88499,2457331,27.68
Reg3,b,1960,48,0.00723,0.00720,0.5,88207,635,87890,2368832,26.86
Reg3,b,1960,49,0.00788,0.00785,0.5,87572,687,87228,2280943,26.05
Reg3,b,1960,50,0.00888,0.00884,0.5,86885,768,86501,2193714,25.25
Reg3,b,1960,51,0.00913,0.00909,0.5,86117,783,85726,2107213,24.47
Reg3,b,1960,52,0.01037,0.01032,0.5,85334,881,84894,2021488,23.69
Reg3,b,1960,53,0.01085,0.01079,0.5,84454,911,83998,1936594,22.93
Reg3,b,1960,54,0.01200,0.01193,0.5,83542,996,83044,1852596,22.18
Reg3,b,1960,55,0.01276,0.01268,0.5,82546,1047,82022,1769552,21.44
Reg3,b,1960,56,0.01329,0.01320,0.5,81499,1076,80961,1687529,20.71
Reg3,b,1960,57,0.01459,0.01448,0.5,80423,1165,79841,1606568,19.98
